Ломбардный список БР,Кол-во дней со сделками за 2 дня,Кол-во дней со сделками за 5 дней,Кол-во дней со сделками за 10 дней,Кол-во купонов в год,Амортизируемость,Конвертация,Закрытая подписка,target,not_isin,Encumbrance,Дата начала размещения_dow,Дата ближ. возм. погаш._dow,Дата погашения_dow,Дата окончания размещения_dow,Дата регистрации_dow,Дата гос. рег-ции/присвоения_dow,Дата ближ. купона_year,Дата ближ. купона_dow,Дата начала размещения_day,Дата ближ. возм. погаш._year,Дата ближ. возм. погаш._day,Дата погашения_year,Дата погашения_day,Дата окончания размещения_day,Дата регистрации_day,Дата гос. рег-ции/присвоения_day,Дата ближ. купона_day,Дата ближ. возм. погаш._month,Дата ближ. купона_month,Дата гос. рег-ции/присвоения_month,Дата гос. рег-ции/присвоения_year,Дата начала размещения_month,Дата начала размещения_year,Дата окончания размещения_month,Дата окончания размещения_year,Дата погашения_month,Дата регистрации_month,Дата регистрации_year,Статус,"Состояние бумаги, eng.",CFI,Страна заемщика,Сектор заемщика,Регион эмитента,Сектор эмитента,Срок обращения,Тип купона,Валюта номинала,Тип облигации,Вид облигации,Для неквал. инвесторов,"Форма выпуска, eng",Способ размещения,Тип по классиф. БР,Вид залога,Структурированность,Гос. гарантия,Индексируемость номинала,Вид обеспечения,Старшинство секьюритизации,"Тип бумаги (МСП, Корп., Гос.)",Сектор повышенного инвест. риска,Сектор роста,Рейтинг агрег,pca_1,pca_2,pca_3,target
0,2,5,10,12,1,0,0,0,0,1,6,5,1,3,0,0,2023,6,25,2024,14,2025,9,2,8,8,26,12,3,8,2022,12,2022,2,2023,12,8,2022,В обращении,Placed,DBFGFB,RU,Ритейл,Краснодарский край,Ритейл,Краткосрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,M,ДА,НЕТ,BB-(RU),-637699.1073236502,-2019.5035712455247,-15.666067163797084,0
0,2,5,10,2,0,0,0,1,0,0,3,3,3,6,0,0,2023,6,31,2020,21,2020,21,3,14,14,19,5,3,5,2012,5,2012,6,2012,5,5,2012,Дефолт,Placed,DBFGFB,RU,Финанс.сервисы,г.Москва,Финанс.сервисы,Долгосрочные,Переменный,USD,Корп,Классические,Нет,bearer,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,C,НЕТ,НЕТ,NAN,-637699.107319215,-2019.8284809270253,-15.580180246208897,1
0,2,5,10,4,0,0,1,0,1,0,3,6,6,3,2,6,2023,6,3,2034,3,2034,3,17,2,25,19,9,3,12,2022,9,2009,9,2009,9,9,2009,В обращении,Placed,DBFUFB,RU,Технологии,Республика Татарстан,Технологии,Долгосрочные,Дисконт,RUB,Корп,Классические,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,M,НЕТ,НЕТ,NAN,-638698.10731912,-2019.84205120773,-15.580291844241849,0
0,1,1,1,2,0,0,0,0,0,0,1,1,1,1,0,0,2023,1,30,2023,14,2030,11,30,2,2,20,2,6,2,2015,6,2015,6,2015,6,2,2015,В обращении,Placed,DBVXFB,RU,Финанс.сервисы,г.Москва,Финанс.сервисы,Среднесрочные,Переменный,RUB,Корп,Классические,Нет,bearer,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,ДА,НЕТ,NAN,-637699.1074177776,-2012.5706245400922,-15.94309200624702,0
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,2023,1,12,2028,31,2028,31,5,8,8,9,1,5,2,2018,2,2018,3,2018,1,2,2018,В обращении,Placed,DBVUFB,RU,Финанс.сервисы,г.Санкт-Петербург,Финанс.сервисы,Долгосрочные,Плавающий,RUB,Корп,Биржевые,Нет,bearer,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Оферта,416,M,ДА,НЕТ,NAN,-637699.1073192693,-2019.8285459607791,-15.580118316352143,0
0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,2,2,2024,0,15,2024,3,2024,3,15,25,25,8,1,1,12,2013,1,2014,1,2014,1,12,2013,В обращении,Placed,DBFGFB,RU,Финанс.сервисы,г.Москва,Финанс.сервисы,Долгосрочные,Плавающий,RUB,Корп,Классические,Нет,bearer,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,M,НЕТ,НЕТ,NAN,-637699.1073192294,-2019.8285041690606,-15.58009390131514,0
0,2,5,10,2,1,0,1,0,0,0,2,2,5,2,6,6,2023,0,23,2047,24,2047,23,23,2,2,24,7,7,10,2022,11,2022,11,2022,11,10,2022,В обращении,Placed,DBFUFB,RU,"Фин.сервис - УК, НПФ, ПИФ",г.Москва,"Фин.сервис - УК, НПФ, ПИФ",Долгосрочные,Постоянный,RUB,Корп,Классические,"Да, после тестирования",Book-entry,Подписка закрытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,НЕТ,NAN,-637699.1073192387,-2019.828491298326,-15.580291484780876,0
0,2,5,10,2,0,0,0,1,0,0,6,6,6,6,2,2,2023,6,11,2018,7,2020,4,11,23,23,19,10,3,9,2015,10,2015,10,2015,10,9,2015,Дефолт,Placed,DBVXFB,RU,Финанс.сервисы,г.Москва,Финанс.сервисы,Среднесрочные,Переменный,RUB,Корп,Классические,Нет,bearer,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,НЕТ,NAN,-637699.107319224,-2019.8284884907143,-15.580184052922547,1
0,2,5,10,4,0,0,0,0,0,0,3,3,3,3,6,6,2023,3,11,2026,5,2026,5,11,31,31,11,11,5,10,2021,11,2021,11,2021,11,10,2021,В обращении,Placed,DBFXFB,RU,"Фин.сервис - ИК, ФК",г.Москва,"Фин.сервис - ИК, ФК",Среднесрочные,Постоянный,USD,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,C,НЕТ,НЕТ,'ruBBB,-637699.1072970544,-2021.4585194916012,-15.623958887276634,0
0,2,5,10,4,0,0,0,0,0,0,3,3,3,3,3,3,2023,3,7,2023,5,2025,3,29,30,30,6,10,4,6,2022,7,2022,6,2023,7,6,2022,В обращении,In placement,DBVUFB,RU,"Фин.сервис - ИК, ФК",г.Москва,"Фин.сервис - ИК, ФК",Краткосрочные,Переменный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,C,НЕТ,НЕТ,NAN,-637699.1073188952,-2019.8561052098944,-15.618667776661782,0
0,2,5,10,4,0,0,0,0,0,1,2,2,2,6,2,2,2023,2,18,2025,14,2025,14,5,9,9,17,5,5,3,2022,5,2022,6,2022,5,3,2022,В обращении,Placed,DBVGFB,RU,Финанс.сервисы,г.Москва,Финанс.сервисы,Краткосрочные,Плавающий,RUB,Корп,Биржевые,Нет,Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,M,НЕТ,ДА,NAN,-637699.1073605171,-2016.7895431809532,-15.774745896502445,0
0,2,5,10,4,1,0,0,0,0,1,2,2,2,2,6,6,2023,2,4,2025,30,2025,30,4,25,25,3,7,5,7,2021,8,2021,8,2021,7,7,2021,В обращении,Placed,DBFUFB,RU,"Химпром, минудобрения",Белгородская область,"Химпром, минудобрения",Среднесрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,ДА,NAN,-637699.1073222073,-2019.6088989036064,-15.68279037771784,0
0,2,5,10,4,0,0,0,0,0,0,6,6,6,6,3,3,2023,6,13,2023,10,2023,10,13,3,3,12,12,3,12,2020,12,2020,12,2020,12,12,2020,В обращении,Placed,DBFUFB,RU,Технологии,г.Москва,Технологии,Краткосрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Оферта,416,C,НЕТ,НЕТ,ruAA,-637699.1073058781,-2020.8176430924013,-15.638024600980764,0
0,2,5,10,4,1,0,1,0,0,0,6,6,6,6,0,0,2023,6,28,2025,22,2025,22,28,22,22,26,6,3,6,2020,6,2020,6,2020,6,6,2020,В обращении,Placed,DBFUFB,RU,Технологии,г.Москва,Технологии,Среднесрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,ДА,NAN,-637699.1073183484,-2019.8906840470904,-15.674436593605018,0
0,2,5,10,4,0,0,1,0,0,0,2,2,2,1,6,6,2023,2,6,2026,28,2026,28,19,20,20,3,1,5,1,2019,2,2019,2,2019,1,1,2019,В обращении,Placed,DBVUFB,RU,Ритейл,г.Санкт-Петербург,Ритейл,Краткосрочные,Переменный,RUB,Корп,Коммерческие,"Да, после тестирования",bearer,Подписка закрытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,НЕТ,NAN,-637699.107319212,-2019.828483681704,-15.5801849812569,0
0,2,5,10,12,1,0,0,0,0,1,2,0,0,2,6,6,2023,0,14,2026,24,2026,24,14,11,11,13,8,3,9,2022,9,2022,9,2022,8,9,2022,В обращении,Placed,DBFUFB,RU,Пищевая промышленность и с/х,Самарская область,Пищевая промышленность и с/х,Среднесрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,НЕТ,B(RU),-637699.1073346545,-2018.6926091386536,-15.710456496435722,0
0,2,5,10,2,0,0,0,0,0,1,1,1,1,1,0,0,2023,1,20,2024,16,2024,16,20,12,12,18,7,7,7,2021,7,2021,7,2021,7,7,2021,В обращении,Placed,DBFUFB,RU,Транспорт,г.Москва,Транспорт,Краткосрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,C,НЕТ,НЕТ,'ruBBB+,-637699.1073114856,-2020.4054281187994,-15.65146616595213,0
0,2,5,10,4,0,0,0,0,0,1,2,2,2,1,0,0,2023,2,13,2025,5,2025,7,29,16,16,10,2,5,12,2019,5,2020,9,2020,5,12,2019,В обращении,Placed,DBFUFB,RU,Строительство,Челябинская область,Строительство,Среднесрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,ДА,НЕТ,BB+(RU),-637699.107308001,-2020.655185822582,-15.556812897593884,0
1,2,5,10,4,0,0,0,0,0,0,0,2,0,0,1,1,2023,0,30,2022,14,2023,27,30,24,24,29,9,5,11,2020,11,2020,11,2020,11,11,2020,В обращении,Placed,DBFUFB,RU,Металлургический,Челябинская область,Металлургический,Краткосрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Гарантия,416,C,НЕТ,НЕТ,ruA,-637699.1073049858,-2020.8799140502924,-15.512303612155607,0
0,2,5,10,4,0,0,1,0,0,1,0,0,0,0,6,6,2023,0,9,2023,3,2023,3,9,1,1,3,4,4,4,2018,4,2018,4,2018,4,4,2018,В обращении,Placed,DBFGFB,RU,Машиностроение,Чувашская Республика,Машиностроение,Среднесрочные,Постоянный,RUB,Корп,Коммерческие,"Да, после тестирования",bearer,Подписка закрытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,C,НЕТ,НЕТ,NAN,-637699.1073192166,-2019.8284849564711,-15.580191002842959,0
0,2,5,10,4,0,0,1,1,1,0,2,5,5,2,0,6,2023,6,22,2034,22,2034,22,22,20,25,19,7,3,12,2022,7,2009,7,2009,7,7,2009,Дефолт,Placed,DBFUFB,RU,Финанс.сервисы,Республика Татарстан,Финанс.сервисы,Долгосрочные,Дисконт,RUB,Корп,Классические,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,M,НЕТ,НЕТ,NAN,-638698.10731912,-2019.84205120773,-15.580291844241849,1
0,2,5,10,4,0,0,1,1,1,0,2,5,5,2,0,6,2023,6,22,2034,22,2034,22,22,20,25,19,7,3,12,2022,7,2009,7,2009,7,7,2009,Дефолт,Placed,DBFUFB,RU,Финанс.сервисы,Республика Татарстан,Финанс.сервисы,Долгосрочные,Дисконт,RUB,Корп,Классические,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,M,НЕТ,НЕТ,NAN,-638698.10731912,-2019.84205120773,-15.580291844241849,1
0,2,5,10,4,0,0,1,0,0,0,2,2,2,1,0,0,2023,2,29,2024,25,2024,25,28,20,20,29,9,3,9,2021,9,2021,12,2021,9,9,2021,В обращении,Placed,DBFUFB,RU,"Путешествия, досуг",г.Москва,"Путешествия, досуг",Краткосрочные,Постоянный,RUB,Корп,Коммерческие,"Да, после тестирования",Book-entry,Подписка закрытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,M,НЕТ,НЕТ,NAN,-637699.1073192159,-2019.8284817767383,-15.580195358548059,0
0,2,5,10,4,0,0,1,0,0,0,3,3,3,3,6,6,2023,3,17,2027,9,2027,9,17,13,13,14,12,9,12,2020,12,2020,12,2020,12,12,2020,В обращении,Placed,DBVUFB,RU,Недвижимость,г.Москва,Недвижимость,Среднесрочные,Плавающий,RUB,Корп,Коммерческие,Нет,Book-entry,Подписка закрытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,C,НЕТ,НЕТ,NAN,-637699.1073194371,-2019.8286683644467,-15.58028385832223,0
0,2,5,10,4,1,0,0,1,0,0,0,0,0,1,3,3,2023,0,29,2023,3,2025,24,29,18,18,29,4,5,11,2021,11,2021,11,2022,11,11,2021,Дефолт,Placed,DBFUFB,RU,"Химпром, минудобрения",г.Москва,"Химпром, минудобрения",Среднесрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,НЕТ,ruD,-637702.613801184,256242.42882374185,-9633.90694642176,1
0,2,5,10,4,0,0,0,0,0,0,0,0,0,0,3,3,2023,0,26,2024,23,2024,23,26,22,22,27,12,3,9,2022,9,2022,9,2022,12,9,2022,В обращении,Placed,DBFUFB,RU,Телекоммуникации,Пермский край,Телекоммуникации,Краткосрочные,Постоянный,RUB,Корп,Биржевые,"Да, после тестирования",Book-entry,Подписка открытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,C,НЕТ,НЕТ,'ruBBB+,-637699.1073119851,-2020.364674015175,-15.603900259116694,0
0,2,5,10,4,0,0,1,0,0,0,3,1,1,6,2,2,2023,6,19,2024,20,2024,20,22,11,11,19,2,3,1,2023,1,2023,1,2023,2,1,2023,В обращении,Placed,DBZUFB,RU,Финанс.сервисы,г.Москва,Финанс.сервисы,Краткосрочные,Дисконт,RUB,Корп,Классические,Нет,Book-entry,Подписка закрытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Необеспеченные,416,M,НЕТ,НЕТ,ruBB,-637699.1073192208,-2019.828487173258,-15.58021420036533,0
0,2,5,10,4,1,0,1,0,0,0,2,3,3,2,2,2,2023,3,29,2030,19,2030,19,29,22,22,28,12,9,6,2022,6,2022,6,2022,12,6,2022,В обращении,Placed,DBVGFB,RU,ЖКХ,Московская область,ЖКХ,Долгосрочные,Переменный,RUB,Корп,Коммерческие,"Да, после тестирования",Book-entry,Подписка закрытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,M,НЕТ,НЕТ,NAN,1361300.8924964145,-1992.6796682831134,-15.366271707613752,0
0,2,5,10,4,1,0,1,0,0,0,1,6,6,1,6,6,2023,0,30,2031,31,2031,31,30,14,14,22,8,5,11,2021,11,2021,11,2021,8,11,2021,В обращении,Placed,DBFGFB,RU,ЖКХ,Самарская область,ЖКХ,Долгосрочные,Постоянный,RUB,Корп,Коммерческие,"Да, после тестирования",Book-entry,Подписка закрытая,Облигации прочих резидентов,NAN,NAN,НЕТ,НЕТ,Поручительство,416,M,НЕТ,НЕТ,NAN,361300.8925886481,-2006.2608659699772,-15.473277604849043,0
